node,cagiada-dG
AT3G30320,8.788811392930388
AT3G30340,
AT3G30390,
AT3G30530,3.176377661977411
AT3G30725,
AT3G30775,26.350311558392768
AT3G30805,3.3006277199623444
AT3G30841,33.175387518543964
AT3G32930,6.851197970947264
AT3G32980,19.05701397255394
AT3G33520,22.899928514234297
AT3G41762,
AT3G42050,23.20852725512498
AT3G42170,26.533356050766496
AT3G42433,
AT3G42630,19.36799723229756
AT3G42640,
AT3G42658,
AT3G42660,28.240491251050965
AT3G42670,17.934389878923565
AT3G42725,
AT3G42790,11.120592166211638
AT3G42800,4.050805446945129
AT3G42860,13.412303198031466
AT3G42880,
AT3G42960,18.24079515549388
AT3G43100,
AT3G43190,32.035001739600624
AT3G43210,24.573785407354848
AT3G43230,18.409826472502722
AT3G43240,24.000179772790908
AT3G43300,28.302407091904435
AT3G43430,4.780681789324997
AT3G43440,6.6705499789186575
AT3G43520,
AT3G43575,
AT3G43590,10.798430416702331
AT3G43670,32.208714380874646
AT3G43700,21.193299822169084
AT3G43810,13.069179083057028
AT3G43850,
AT3G43920,
AT3G43980,2.7402660727346086
AT3G44010,2.7402661833669884
AT3G44110,18.141864388538057
AT3G44130,13.674375830206206
AT3G44200,19.94966199299542
AT3G44220,
AT3G44230,
AT3G44260,16.851573436688103
AT3G44280,1.82780708058479
AT3G44300,19.57610188459336
AT3G44310,18.678212174709593
AT3G44320,19.55491061244606
AT3G44330,
AT3G44340,21.72298269946129
AT3G44350,
AT3G44450,2.781813422265932
AT3G44460,4.716409928116377
AT3G44530,27.015519726075958
AT3G44590,3.798194727378444
AT3G44600,29.993507764992437
AT3G44610,
AT3G44620,11.566904152004378
AT3G44630,29.731863139252162
AT3G44680,27.051492468943184
AT3G44690,
AT3G44716,
AT3G44720,18.176675727435608
AT3G44730,
AT3G44740,9.294270279055487
AT3G44750,7.5465442507725555
AT3G44785,2.8869687750174178
AT3G44880,25.64340684467358
AT3G44890,8.895378502524451
AT3G44900,
AT3G44930,
AT3G44940,
AT3G44990,17.619111772157993
AT3G45030,5.266062817584083
AT3G45060,
AT3G45080,20.85237724440919
AT3G45100,26.015217796996662
AT3G45140,27.78569237376821
AT3G45150,3.4470835987070014
AT3G45160,1.6848583385821085
AT3G45170,5.580298468311801
AT3G45190,25.384949310287826
AT3G45210,3.0415884547021346
AT3G45240,20.683340981947495
AT3G45260,8.89237352461477
AT3G45290,
AT3G45300,21.369458889900702
AT3G45430,
AT3G45440,
AT3G45580,
AT3G45610,4.127287534007305
AT3G45620,22.03511780453341
AT3G45630,15.32282447606784
AT3G45640,23.43018371396997
AT3G45700,
AT3G45770,24.10235518475342
AT3G45780,18.693168535498227
AT3G45840,
AT3G45860,
AT3G45870,
AT3G45880,18.780803684090035
AT3G45900,
AT3G45930,9.610467519398176
AT3G45970,14.498851278384809
AT3G45980,8.297251422692419
AT3G46010,7.679448351323178
AT3G46040,7.705222348415953
AT3G46050,17.969177067303587
AT3G46060,13.669772078539546
AT3G46070,3.599666616624866
AT3G46080,3.998603654851574
AT3G46090,3.863539684557085
AT3G46130,
AT3G46160,17.83832217150679
AT3G46210,11.505708956332724
AT3G46230,6.659668873004011
AT3G46280,
AT3G46290,
AT3G46320,9.610468264221034
AT3G46330,
AT3G46340,
AT3G46350,
AT3G46370,
AT3G46420,
AT3G46440,21.7603267552299
AT3G46460,11.033497724200654
AT3G46490,20.1950062490619
AT3G46510,28.770100134652587
AT3G46520,23.207011314777194
AT3G46530,
AT3G46560,3.0383825874234933
AT3G46580,5.47902931605994
AT3G46590,9.495683364449127
AT3G46600,20.9467799031424
AT3G46630,8.050071619728197
AT3G46640,6.140383859601458
AT3G46710,26.026367375864954
AT3G46730,29.433801100585026
AT3G46740,22.977763768246234
AT3G46780,17.000587150788828
AT3G46790,33.93682478487535
AT3G46810,30.383004427480206
AT3G46820,22.524535602632064
AT3G46830,13.406457677794636
AT3G46890,
AT3G46900,
AT3G46940,
AT3G46960,23.0365483566209
AT3G46970,32.79259317793729
AT3G46980,
AT3G47080,10.189954394753777
AT3G47090,
AT3G47110,
AT3G47120,11.951715694221255
AT3G47200,
AT3G47210,21.678152722475257
AT3G47220,25.785057899953145
AT3G47290,26.771266347343282
AT3G47300,8.999182303974973
AT3G47370,5.429714366766745
AT3G47430,11.345174459603404
AT3G47440,
AT3G47460,
AT3G47470,
AT3G47500,6.297186800866874
AT3G47520,20.932022576025485
AT3G47570,
AT3G47580,
AT3G47600,8.722581566374096
AT3G47610,11.380216649145293
AT3G47620,6.733540231152341
AT3G47640,4.3545903225451905
AT3G47675,
AT3G47690,10.8585414277112
AT3G47700,21.93958238607931
AT3G47710,3.2839862372761752
AT3G47720,13.374061816674638
AT3G47780,
AT3G47800,22.462870168961032
AT3G47810,11.613648950833777
AT3G47820,24.733027415197807
AT3G47830,15.067808351504166
AT3G47833,
AT3G47836,
AT3G47870,6.433863910070981
AT3G47890,22.361032161717443
AT3G47910,
AT3G47930,30.140068552382832
AT3G47950,
AT3G47960,
AT3G47980,
AT3G48000,34.94170659019249
AT3G48010,
AT3G48040,13.680732752010929
AT3G48080,29.22909077107827
AT3G48090,29.290598745047845
AT3G48100,9.010649179161128
AT3G48150,24.484619193940922
AT3G48160,10.259190967022379
AT3G48170,34.18606821489163
AT3G48190,
AT3G48200,
AT3G48210,7.430171160730684
AT3G48240,6.500006396291202
AT3G48260,20.896637997312876
AT3G48340,21.928509164348924
AT3G48350,20.967931126660677
AT3G48360,14.58476339239084
AT3G48390,25.66143188519781
AT3G48425,19.386942164003802
AT3G48430,27.9537560496601
AT3G48470,28.34470086393573
AT3G48500,
AT3G48510,7.376690864624305
AT3G48520,29.29780199808974
AT3G48530,20.697402783692233
AT3G48550,3.2504154751755836
AT3G48560,36.66456082080966
AT3G48570,
AT3G48590,7.372117717197353
AT3G48600,9.19341432131331
AT3G48670,21.260131187104665
AT3G48680,11.98718589237939
AT3G48690,21.61667501783577
AT3G48700,21.920493299398736
AT3G48730,27.789794833841
AT3G48740,
AT3G48750,21.5121438156466
AT3G48830,
AT3G48850,
AT3G48860,11.946308763894034
AT3G48870,
AT3G48880,
AT3G48890,
AT3G48930,8.038972819063634
AT3G48950,26.871259631660013
AT3G48960,7.70998915684179
AT3G48990,32.23284626867768
AT3G49000,
AT3G49010,8.196212250730774
AT3G49060,17.064309435421286
AT3G49080,11.202117475245835
AT3G49100,4.540887818031574
AT3G49110,18.839410132206694
AT3G49120,19.028884351322485
AT3G49160,
AT3G49180,20.693422688083512
AT3G49190,26.92575645400989
AT3G49240,27.661235454820538
AT3G49250,17.441040260272167
AT3G49260,
AT3G49290,4.120526809523101
AT3G49350,
AT3G49430,10.97539351710411
AT3G49470,7.318107901074561
AT3G49490,7.440861804226632
AT3G49500,29.19331365535315
AT3G49520,19.202155709187924
AT3G49530,11.417444627288019
AT3G49570,2.322388146873683
AT3G49580,2.052211386031493
AT3G49590,12.698000163572983
AT3G49601,9.050548344106469
AT3G49660,21.20681865678683
AT3G49670,
AT3G49680,23.901918756872245
AT3G49690,8.240324267725263
AT3G49700,25.816302595856854
AT3G49720,12.342975811050547
AT3G49750,
AT3G49760,
AT3G49790,7.644702619560451
AT3G49800,8.989199909049184
AT3G49810,22.848761197721092
AT3G49830,21.688468791592065
AT3G49840,
AT3G49850,7.9897308917962455
AT3G49870,10.959282831264881
AT3G49910,6.080826170754551
AT3G49920,
AT3G49940,8.28008426631679
AT3G49950,21.206308517157595
AT3G49990,11.188225945780218
AT3G50000,21.32566545717497
AT3G50030,
AT3G50060,7.743967124279755
AT3G50070,12.94006549710651
AT3G50080,22.745985418127233
AT3G50110,21.818475152958243
AT3G50120,
AT3G50190,
AT3G50220,
AT3G50230,
AT3G50260,5.735736898933763
AT3G50310,18.152688116737636
AT3G50330,4.844462866773259
AT3G50360,9.08990699807336
AT3G50370,
AT3G50410,4.370923263562021
AT3G50440,16.853635966461084
AT3G50500,19.953428977794015
AT3G50510,6.115189907118246
AT3G50560,
AT3G50590,
AT3G50630,3.617084419327729
AT3G50650,22.727995278052397
AT3G50670,11.90912713322392
AT3G50700,8.980122197780268
AT3G50740,30.25717223843322
AT3G50760,19.609301801557702
AT3G50770,7.928019608951777
AT3G50780,18.83157131689327
AT3G50800,4.878352169765829
AT3G50820,
AT3G50830,
AT3G50860,9.086328711036694
AT3G50870,5.272827896057358
AT3G50890,6.132919725330201
AT3G50910,
AT3G50920,
AT3G50930,22.986487547986414
AT3G50940,
AT3G50950,29.24247850703906
AT3G50960,8.925166441169555
AT3G51000,21.28772995499181
AT3G51030,7.688148558710388
AT3G51040,
AT3G51050,
AT3G51060,6.842827535505489
AT3G51080,5.953014479609617
AT3G51110,
AT3G51130,21.007993063249817
AT3G51160,21.886759558333797
AT3G51180,8.257711223584558
AT3G51190,12.257299064964029
AT3G51240,20.89643840148833
AT3G51260,16.26904838239834
AT3G51280,15.075141388587465
AT3G51300,14.482973166198917
AT3G51370,20.952068913024213
AT3G51390,
AT3G51420,
AT3G51450,
AT3G51460,
AT3G51470,18.43387900992396
AT3G51480,
AT3G51510,
AT3G51550,
AT3G51600,6.156997436573022
AT3G51630,21.135836988595155
AT3G51660,
AT3G51730,7.008980144788285
AT3G51740,
AT3G51770,
AT3G51780,9.51306169886108
AT3G51790,
AT3G51800,20.94792996618694
AT3G51810,9.56108105112055
AT3G51820,
AT3G51830,
AT3G51840,24.24252235480201
AT3G51850,29.208235715886126
AT3G51860,
AT3G51880,6.150941053559075
AT3G51895,
AT3G51910,8.810571612826775
AT3G51920,7.838088485002057
AT3G51950,
AT3G51960,
AT3G52030,
AT3G52050,
AT3G52070,
AT3G52080,
AT3G52090,5.931215083523443
AT3G52120,
AT3G52140,
AT3G52150,9.591290905481788
AT3G52155,12.10622133256653
AT3G52160,
AT3G52180,19.187876513065152
AT3G52190,
AT3G52200,25.189353039057735
AT3G52250,12.148060914822105
AT3G52300,
AT3G52310,
AT3G52340,23.689332548849343
AT3G52380,12.338755717078069
AT3G52400,
AT3G52420,2.246735980716149
AT3G52430,26.06208493884813
AT3G52440,
AT3G52450,22.081667095357194
AT3G52525,4.212494447594968
AT3G52540,4.86712804359947
AT3G52560,8.496693067047719
AT3G52570,
AT3G52580,7.785751505163765
AT3G52590,
AT3G52630,6.635561519896504
AT3G52640,
AT3G52750,20.120954154770363
AT3G52770,1.664836392198393
AT3G52850,
AT3G52880,29.448613895881085
AT3G52890,8.006738700767524
AT3G52910,5.530943797624001
AT3G52920,
AT3G52930,26.791624488311832
AT3G52960,13.31425922616198
AT3G52990,
AT3G53020,4.767454155032912
AT3G53030,23.87918744204914
AT3G53040,11.826516244990398
AT3G53060,4.515359625562855
AT3G53110,24.78179621434946
AT3G53120,5.995074444630339
AT3G53130,
AT3G53150,
AT3G53180,33.31348859212809
AT3G53190,22.69816559040096
AT3G53210,
AT3G53230,34.73750939876302
AT3G53250,4.031802804909921
AT3G53260,32.64247935894321
AT3G53300,30.758473282044086
AT3G53310,11.918481101408311
AT3G53320,
AT3G53340,5.7020615907122965
AT3G53350,
AT3G53370,
AT3G53380,
AT3G53390,23.554620990114827
AT3G53410,12.158996481798724
AT3G53420,
AT3G53430,8.132460424442511
AT3G53440,7.192701516717044
AT3G53460,14.361305179486422
AT3G53470,
AT3G53480,
AT3G53500,8.091720732173782
AT3G53510,
AT3G53530,
AT3G53540,
AT3G53560,
AT3G53570,24.18134249065853
AT3G53580,22.928080930953325
AT3G53590,
AT3G53600,4.326391441601067
AT3G53610,13.841138010327198
AT3G53620,12.970391311288813
AT3G53630,
AT3G53670,3.00991293516031
AT3G53680,
AT3G53690,11.267412098101198
AT3G53710,12.174892328975783
AT3G53720,
AT3G53730,9.610467573708176
AT3G53740,3.86893594504833
AT3G53750,23.152024670990464
AT3G53760,23.074031281693912
AT3G53790,
AT3G53810,
AT3G53870,11.47799420543748
AT3G53880,23.03534947061371
AT3G53890,3.7828799146834378
AT3G53900,
AT3G53930,
AT3G53950,31.82542036211005
AT3G53980,5.937646814659104
AT3G53990,9.27300279613139
AT3G54010,
AT3G54020,
AT3G54030,
AT3G54050,18.158038942683653
AT3G54090,19.603703912866695
AT3G54110,12.480843104660279
AT3G54120,
AT3G54130,10.919595656931358
AT3G54140,
AT3G54170,6.711998499500129
AT3G54180,21.83168696257705
AT3G54190,
AT3G54200,
AT3G54210,7.5745194256983375
AT3G54220,20.528821876414632
AT3G54230,
AT3G54260,18.69394948385132
AT3G54290,
AT3G54300,
AT3G54320,11.663826340347395
AT3G54340,6.207007157435596
AT3G54350,10.703710644563367
AT3G54360,14.80770935485953
AT3G54390,6.711546173911654
AT3G54400,24.316058589012002
AT3G54430,4.577209034268517
AT3G54440,
AT3G54460,23.56625610372818
AT3G54470,32.60365520882902
AT3G54480,12.531463333817722
AT3G54490,11.394869085719481
AT3G54500,
AT3G54540,26.244478450289005
AT3G54560,9.184144865664207
AT3G54590,
AT3G54610,17.531426850434624
AT3G54620,5.816937244784164
AT3G54630,14.86989830571827
AT3G54650,22.944178749953412
AT3G54660,32.23393311950384
AT3G54670,24.346557293065032
AT3G54710,11.172538923026826
AT3G54720,
AT3G54730,
AT3G54760,
AT3G54810,6.271376896623541
AT3G54820,
AT3G54826,5.545144010955993
AT3G54830,
AT3G54840,
AT3G54850,27.630691134937802
AT3G54860,27.38344530726797
AT3G54880,3.28170613035625
AT3G54890,
AT3G54900,8.725839259079498
AT3G54920,23.144442747190595
AT3G54930,20.416613863174778
AT3G54960,32.370258788703715
AT3G54990,7.331657424736837
AT3G55000,
AT3G55005,6.788542647572341
AT3G55010,21.18686887063234
AT3G55030,
AT3G55050,21.106218208107403
AT3G55070,18.41371395644736
AT3G55080,
AT3G55090,
AT3G55120,13.912688216012278
AT3G55130,
AT3G55150,
AT3G55170,4.496384614331214
AT3G55190,18.203076041787696
AT3G55210,9.242792163783946
AT3G55240,3.6844901666015435
AT3G55250,9.55780794641301
AT3G55260,30.60213814828697
AT3G55270,21.88500149943046
AT3G55280,6.486148186141003
AT3G55290,
AT3G55320,
AT3G55330,8.879260231717868
AT3G55340,15.113501741031543
AT3G55360,
AT3G55370,
AT3G55380,10.999090429916663
AT3G55400,30.28781882199262
AT3G55410,27.72573199476906
AT3G55430,28.46645594638927
AT3G55440,19.67672266783848
AT3G55460,7.496498953944349
AT3G55480,
AT3G55520,8.938225698240876
AT3G55530,
AT3G55540,
AT3G55600,
AT3G55605,
AT3G55610,35.98910047342587
AT3G55620,14.274582245380076
AT3G55690,3.6821620669042963
AT3G55730,9.751898267741073
AT3G55740,
AT3G55760,15.125806351534292
AT3G55770,6.7870861805600775
AT3G55800,20.105606019241304
AT3G55840,19.248735966155433
AT3G55940,28.848007900213528
AT3G55950,
AT3G55980,
AT3G55990,
AT3G56010,
AT3G56030,16.600265905993076
AT3G56060,
AT3G56070,14.610130929967715
AT3G56090,12.10252412811958
AT3G56100,
AT3G56110,
AT3G56130,
AT3G56150,18.883016391167594
AT3G56160,
AT3G56190,14.205156526628322
AT3G56200,
AT3G56220,5.7309556903437855
AT3G56230,11.859622022253651
AT3G56240,5.488190573694695
AT3G56250,
AT3G56270,5.559067597884181
AT3G56290,4.734920203215325
AT3G56320,
AT3G56340,3.9111356182711923
AT3G56350,12.452189918128123
AT3G56360,7.253286979620628
AT3G56370,
AT3G56380,
AT3G56400,6.212409089921421
AT3G56410,11.946014882791005
AT3G56450,9.218213653324225
AT3G56460,23.473520138695708
AT3G56490,9.091686479539595
AT3G56520,7.559199811611387
AT3G56570,25.074946121831992
AT3G56650,12.665647279477522
AT3G56660,
AT3G56680,7.993377522864429
AT3G56690,21.98275749901829
AT3G56710,2.6364575380724853
AT3G56720,
AT3G56770,6.500399303975508
AT3G56790,
AT3G56800,12.979299472163676
AT3G56820,
AT3G56830,
AT3G56840,27.58889860031443
AT3G56850,5.902154390633466
AT3G56860,11.965783173809807
AT3G56880,3.3590944365935718
AT3G56900,22.807758652540418
AT3G56910,2.682310731524545
AT3G56940,18.52547164976144
AT3G56950,
AT3G56960,24.66674148702961
AT3G56970,6.531369922229777
AT3G56980,6.6852253651530456
AT3G57000,13.644299782468519
AT3G57010,23.831676766280378
AT3G57040,8.90172540371894
AT3G57050,
AT3G57070,12.793534110489752
AT3G57080,
AT3G57090,6.0497940810401465
AT3G57130,19.54783314423385
AT3G57150,25.188722524902143
AT3G57220,
AT3G57230,
AT3G57260,
AT3G57280,
AT3G57290,14.578380881206659
AT3G57300,13.892983376336485
AT3G57350,20.85973061584982
AT3G57390,6.472822868912806
AT3G57400,
AT3G57410,29.00985280111851
AT3G57480,8.064180787157657
AT3G57490,13.315583113929419
AT3G57520,31.35164690866432
AT3G57530,27.885077691184176
AT3G57540,3.9773062338225946
AT3G57550,21.31975925572014
AT3G57560,19.58047638711667
AT3G57570,26.829528649109545
AT3G57580,21.18159343689395
AT3G57600,6.875287513868348
AT3G57610,31.490994363065685
AT3G57650,
AT3G57660,
AT3G57670,11.144071241816597
AT3G57710,19.422867047977554
AT3G57720,19.257659231520243
AT3G57730,19.935098647636735
AT3G57750,19.142214878542777
AT3G57800,
AT3G57830,
AT3G57860,3.7681404900519118
AT3G57870,10.381754628947773
AT3G57880,
AT3G57890,
AT3G57920,5.648554750629706
AT3G57940,27.87384871786857
AT3G58000,2.6560645307407302
AT3G58030,
AT3G58040,
AT3G58050,22.7308102886554
AT3G58070,4.396588021168911
AT3G58110,
AT3G58120,3.9712503300337856
AT3G58140,25.13526751157006
AT3G58170,
AT3G58190,5.889743268958606
AT3G58220,
AT3G58350,13.576732989272376
AT3G58380,12.398601192130666
AT3G58450,
AT3G58460,
AT3G58500,21.701294048589773
AT3G58510,30.247200069721327
AT3G58550,5.4545586617707
AT3G58560,28.908550006048348
AT3G58570,30.539848850167616
AT3G58600,
AT3G58610,30.4769277569135
AT3G58630,
AT3G58640,
AT3G58650,
AT3G58660,15.092412945076406
AT3G58670,13.848246988983293
AT3G58680,6.1496028222054
AT3G58700,9.875230733639803
AT3G58710,
AT3G58730,8.768461906036093
AT3G58740,27.9244847354507
AT3G58750,29.528858194483828
AT3G58780,
AT3G58810,
AT3G58820,
AT3G58840,6.25756147083679
AT3G58850,2.7690205557605605
AT3G58930,
AT3G58940,
AT3G58970,
AT3G59000,25.87490969848327
AT3G59020,29.94750134118238
AT3G59030,
AT3G59050,27.80666374662041
AT3G59060,
AT3G59080,25.832113494891207
AT3G59090,
AT3G59150,
AT3G59160,23.528697441546072
AT3G59170,24.202398399996206
AT3G59200,27.126777682456435
AT3G59210,26.029624849473297
AT3G59220,18.647796904942485
AT3G59250,
AT3G59300,
AT3G59350,
AT3G59380,
AT3G59400,9.418450784043806
AT3G59420,
AT3G59470,7.839326047734937
AT3G59480,24.575578316624636
AT3G59500,
AT3G59510,21.994804843295757
AT3G59530,
AT3G59540,3.9334900603890457
AT3G59600,8.88363612862467
AT3G59700,
AT3G59730,
AT3G59740,
AT3G59760,26.209556354321414
AT3G59770,34.140354830379685
AT3G59780,
AT3G59790,23.47601584189776
AT3G59810,3.9805105605239817
AT3G59840,
AT3G59850,
AT3G59870,9.578932972996585
AT3G59900,
AT3G59910,
AT3G59920,25.27873503049529
AT3G59930,3.601381208763546
AT3G59940,20.614240836753893
AT3G59970,34.298748139231094
AT3G60010,9.917205294785091
AT3G60020,9.333974356208891
AT3G60080,9.08567004552522
AT3G60090,2.7034822437647517
AT3G60100,
AT3G60110,
AT3G60130,34.17331190022864
AT3G60150,
AT3G60190,30.081929015830276
AT3G60200,3.7094137023687797
AT3G60210,4.827975283122529
AT3G60220,
AT3G60240,12.392933473892876
AT3G60245,3.885740018770271
AT3G60250,
AT3G60300,
AT3G60330,
AT3G60360,6.6370985481809095
AT3G60370,
AT3G60390,5.521977675110647
AT3G60400,28.823907938183716
AT3G60460,7.610182532840667
AT3G60500,17.244720612910825
AT3G60530,6.153828079931477
AT3G60550,10.832995611853518
AT3G60590,
AT3G60600,
AT3G60620,
AT3G60630,17.8431097364752
AT3G60640,6.619927031897267
AT3G60660,9.420236040693622
AT3G60670,9.05613478078574
AT3G60710,
AT3G60720,
AT3G60750,35.356060744174535
AT3G60770,7.1899178348315695
AT3G60800,
AT3G60820,12.737556767986215
AT3G60830,20.3729504014152
AT3G60860,30.427006764422043
AT3G60880,19.72801402523104
AT3G60890,2.622902992660821
AT3G60910,
AT3G61050,
AT3G61060,14.687381651366307
AT3G61070,11.619580062946875
AT3G61080,
AT3G61110,4.353328418671831
AT3G61111,
AT3G61120,6.206491343226601
AT3G61130,
AT3G61140,20.88468205806585
AT3G61150,17.92011465392747
AT3G61160,
AT3G61180,
AT3G61190,7.423143408485122
AT3G61220,
AT3G61230,6.715786115764639
AT3G61240,27.529183949590532
AT3G61250,10.180148240392743
AT3G61260,4.602385948795471
AT3G61300,
AT3G61310,8.43711425924203
AT3G61320,
AT3G61340,
AT3G61350,18.335122966566995
AT3G61380,7.889875509622603
AT3G61430,
AT3G61440,24.631298527885367
AT3G61460,6.188378496179957
AT3G61470,
AT3G61480,
AT3G61500,
AT3G61530,21.361875879246206
AT3G61570,9.841736228222564
AT3G61580,
AT3G61590,
AT3G61600,
AT3G61620,14.040596677164043
AT3G61630,7.659603858155297
AT3G61650,24.84711445676937
AT3G61710,15.0491650164684
AT3G61740,
AT3G61750,
AT3G61760,29.579686579711144
AT3G61790,14.701313416801657
AT3G61820,26.245073672947957
AT3G61830,22.457264282015917
AT3G61860,9.953843559498242
AT3G61870,
AT3G61880,31.639485593706063
AT3G61890,4.365629184462986
AT3G61910,
AT3G61920,5.035908318248433
AT3G61930,2.9822775163582493
AT3G61950,8.098538367125212
AT3G61960,23.20040604646766
AT3G61970,7.2014959446808735
AT3G62010,31.745684621193483
AT3G62030,15.508004801643136
AT3G62090,
AT3G62100,5.209686428499315
AT3G62120,29.41731376935464
AT3G62170,25.664692717517877
AT3G62190,
AT3G62230,24.35142712861169
AT3G62240,16.33808991190891
AT3G62250,10.634313682026278
AT3G62260,
AT3G62290,
AT3G62300,
AT3G62310,36.07419046199493
AT3G62340,5.68831866342962
AT3G62360,
AT3G62400,
AT3G62410,4.244409984381764
AT3G62420,3.9302321446550224
AT3G62430,21.787313088198378
AT3G62440,24.251228257862596
AT3G62460,6.718155496105081
AT3G62510,
AT3G62530,
AT3G62550,
AT3G62560,
AT3G62590,22.360572584369528
AT3G62600,16.63532962480701
AT3G62610,8.84214855463129
AT3G62630,4.825689836668872
AT3G62670,10.938375659324471
AT3G62690,
AT3G62700,
AT3G62720,
AT3G62770,19.058932264073718
AT3G62790,2.5682024748909624
AT3G62800,
AT3G62830,
AT3G62840,
AT3G62870,10.936627303276952
AT3G62920,2.289642491378073
AT3G62930,6.375413350749661
AT3G62950,6.1411582415754955
AT3G62960,6.368942982607046
AT3G62980,31.934740539782485
AT3G63000,22.316663061033218
AT3G63010,21.083529268037605
AT3G63030,8.82969314907024
AT3G63060,12.344074553717991
AT3G63080,11.969093150000752
AT3G63090,19.51459155552612
AT3G63120,10.124244351255216
AT3G63130,28.50520027961445
AT3G63140,23.082907242060575
AT3G63150,33.922212227075235
AT3G63170,12.976710227607022
AT3G63180,
AT3G63190,11.409756854312741
AT3G63200,20.380358276303543
AT3G63210,4.434000948164799
AT3G63220,
AT3G63260,
AT3G63280,18.57997607972703
AT3G63300,12.068626779161098
AT3G63310,
AT3G63380,
AT3G63400,18.36842837797145
AT3G63410,17.204306683339674
AT3G63420,
AT3G63460,
AT3G63490,14.614298187056358
AT3G63500,8.350015033489854
AT3G66652,8.439849530545048
AT3G66654,9.408888329613237
AT3G66656,5.306569700823814
AT4G00020,
AT4G00026,
AT4G00050,5.057021657192682
AT4G00060,
AT4G00090,
AT4G00100,7.130438000715521
AT4G00120,5.053795497649232
AT4G00130,
AT4G00150,17.981305758150945
AT4G00180,5.36472304018331
AT4G00210,6.878708283051367
AT4G00220,7.21634580511242
AT4G00231,25.068446192327446
AT4G00232,3.496141223206793
AT4G00238,7.931182523498395
AT4G00240,
AT4G00250,7.811435643451808
AT4G00270,7.445070130895019
AT4G00330,19.787653075310327
AT4G00340,
AT4G00350,
AT4G00355,3.3974996838780056
AT4G00360,
AT4G00370,
AT4G00380,21.78057953133298
AT4G00390,7.649085058646234
AT4G00400,
AT4G00416,7.133025785302994
AT4G00430,
AT4G00480,15.435879787244684
AT4G00490,28.19433877607668
AT4G00500,
AT4G00540,
AT4G00550,26.20514721843981
AT4G00570,34.907879337087124
AT4G00585,
AT4G00600,
AT4G00610,
AT4G00620,21.894218670208993
AT4G00650,10.435789847224482
AT4G00660,27.564143460956785
AT4G00670,
AT4G00710,25.891449684419637
AT4G00720,24.527770829386625
AT4G00740,
AT4G00752,10.881957799838824
AT4G00780,
AT4G00810,3.9227072715585614
AT4G00830,18.737533573651994
AT4G00850,4.159356025362878
AT4G00860,
AT4G00870,12.466900592697291
AT4G00900,
AT4G00940,4.336025528007081
AT4G00980,
AT4G00990,23.188281096919
AT4G01010,
AT4G01026,9.914076422460303
AT4G01060,
AT4G01070,33.727541147743416
AT4G01090,9.503818178814656
AT4G01120,5.071411326626349
AT4G01130,22.202800806655116
AT4G01150,
AT4G01190,15.50331777909296
AT4G01200,8.282191306247423
AT4G01250,5.844533342615736
AT4G01260,7.890531987029027
AT4G01280,6.42326923125427
AT4G01290,
AT4G01310,11.345816080860844
AT4G01370,23.575018613147268
AT4G01400,21.513428842826876
AT4G01410,
AT4G01420,11.186990444496741
AT4G01430,
AT4G01450,
AT4G01460,7.661694063643668
AT4G01470,
AT4G01480,12.955399987357133
AT4G01500,8.500671625998624
AT4G01540,12.543217749105258
AT4G01550,
AT4G01580,7.144973933259219
AT4G01590,4.536571115460856
AT4G01680,
AT4G01690,
AT4G01700,17.82359798210623
AT4G01710,7.028668435613011
AT4G01720,9.97099338423447
AT4G01750,
AT4G01820,
AT4G01840,
AT4G01850,30.766164257975113
AT4G01900,7.868371224360911
AT4G01920,29.907282911685634
AT4G01930,29.972140913937714
AT4G01990,23.355283619376305
AT4G02020,13.191326049863545
AT4G02030,18.132647855982338
AT4G02050,
AT4G02060,27.82084384526644
AT4G02080,11.643677168775664
AT4G02100,
AT4G02150,30.043016753014506
AT4G02195,
AT4G02220,
AT4G02230,6.994183769281317
AT4G02260,22.062121343334994
AT4G02280,32.99378834332005
AT4G02310,
AT4G02350,
AT4G02390,26.375109012517076
AT4G02410,
AT4G02425,
AT4G02430,
AT4G02440,13.188412646204505
AT4G02450,10.269315226570992
AT4G02480,
AT4G02485,
AT4G02500,
AT4G02510,12.889671060610954
AT4G02520,14.85930156726754
AT4G02560,13.337757321601783
AT4G02570,
AT4G02580,12.766346448962619
AT4G02590,5.74773838316424
AT4G02600,
AT4G02620,6.556200263273257
AT4G02630,
AT4G02640,
AT4G02670,
AT4G02680,28.718377221035944
AT4G02710,13.86169697312801
AT4G02720,
AT4G02725,
AT4G02740,19.964010637491434
AT4G02770,8.168098301728792
AT4G02810,5.532208498795746
AT4G02820,26.161201984900945
AT4G02840,5.8633138677183565
AT4G02890,31.670548184480268
AT4G02930,32.30562931762482
AT4G02940,15.945028268111452
AT4G02980,8.701349454962973
AT4G02990,25.125726498357054
AT4G03020,
AT4G03080,25.361708263592362
AT4G03100,14.154230232070848
AT4G03120,6.852691260333602
AT4G03150,
AT4G03170,8.975767701638112
AT4G03190,31.413235619675476
AT4G03200,
AT4G03205,9.990728960970046
AT4G03240,7.6852582393699285
AT4G03250,6.263500059345732
AT4G03270,
AT4G03280,
AT4G03290,7.641769477281897
AT4G03330,
AT4G03340,
AT4G03390,
AT4G03400,31.418373015006754
AT4G03410,
AT4G03415,20.308171765448567
AT4G03420,
AT4G03430,18.908926869025905
AT4G03510,
AT4G03520,8.09272292322606
AT4G03550,
AT4G03560,
