Q9FIJ0	IPR017938	Riboflavin synthase-like beta-barrel	SSF63380	615	728
Q9FIJ0	IPR018247	EF-Hand 1, calcium-binding site	PS00018	266	278
Q9FIJ0	IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	G3DSA:3.40.50.80	727	921
Q9FIJ0	IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	SSF52343	733	921
Q9FIJ0	IPR050369	Respiratory burst oxidase/Ferric reductase	PTHR11972	218	921
Q9FIJ2	IPR007741	Ribosomal protein/NADH dehydrogenase domain	PF05047	28	78
Q9FIJ2	IPR007741	Ribosomal protein/NADH dehydrogenase domain	SM00916	20	93
Q9FIJ2	IPR016464	NADH dehydrogenase [ubiquinone] (complex I), alpha subcomplex, subunit 2	PIRSF005822	1	94
Q9FIJ2	IPR016464	NADH dehydrogenase [ubiquinone] (complex I), alpha subcomplex, subunit 2	PTHR12878	2	93
Q9FIJ2	IPR036249	Thioredoxin-like superfamily	SSF52833	11	92
Q9FIJ4	IPR037489	DNA repair RAD52-like protein	PTHR34050	41	199
Q9FIK7	IPR002155	Thiolase	PIRSF000429	11	403
Q9FIK7	IPR002155	Thiolase	TIGR01930	17	403
Q9FIK7	IPR002155	Thiolase	cd00751	17	403
Q9FIK7	IPR016039	Thiolase-like	G3DSA:3.40.47.10	11	406
Q9FIK7	IPR016039	Thiolase-like	SSF53901	14	282
Q9FIK7	IPR016039	Thiolase-like	SSF53901	285	404
Q9FIK7	IPR020610	Thiolase, active site	PS00099	386	399
Q9FIK7	IPR020613	Thiolase, conserved site	PS00737	351	367
Q9FIK7	IPR020616	Thiolase, N-terminal	PF00108	15	274
Q9FIK7	IPR020617	Thiolase, C-terminal	PF02803	283	403
Q9FIK8	IPR000008	C2 domain	PF00168	6	98
Q9FIK8	IPR000008	C2 domain	PR00360	22	34
Q9FIK8	IPR000008	C2 domain	PR00360	46	59
Q9FIK8	IPR000008	C2 domain	PR00360	67	75
Q9FIK8	IPR000008	C2 domain	PS50004	1	103
Q9FIK8	IPR000008	C2 domain	SM00239	7	102
Q9FIK8	IPR035892	C2 domain superfamily	G3DSA:2.60.40.150	2	161
Q9FIK8	IPR035892	C2 domain superfamily	SSF49562	3	160
Q9FIK8	IPR044562	Protein C2-DOMAIN ABA-RELATED	PTHR45933	5	163
Q9FIL9	IPR001005	SANT/Myb domain	PF00249	33	78
Q9FIL9	IPR001005	SANT/Myb domain	PF00249	141	187
Q9FIL9	IPR001005	SANT/Myb domain	PS50090	135	187
Q9FIL9	IPR001005	SANT/Myb domain	SM00717	30	82
Q9FIL9	IPR001005	SANT/Myb domain	SM00717	139	189
Q9FIL9	IPR001005	SANT/Myb domain	cd00167	33	79
Q9FIL9	IPR001005	SANT/Myb domain	cd00167	142	187
Q9FIL9	IPR006447	Myb domain, plants	TIGR01557	138	190
Q9FIL9	IPR009057	Homedomain-like superfamily	SSF46689	33	86
Q9FIL9	IPR009057	Homedomain-like superfamily	SSF46689	137	190
Q9FIL9	IPR017884	SANT domain	PS51293	143	191
Q9FIL9	IPR017930	Myb domain	PS51294	135	191
Q9FIN7	IPR013244	Sec39 domain	PF08314	913	1104
Q9FIN7	IPR015943	WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10	166	397
Q9FIN7	IPR036322	WD40-repeat-containing domain superfamily	SSF50978	56	371
Q9FIN7	IPR055403	KNTC1, first ARM-repeats domain	PF24520	443	647
Q9FIN7	IPR060144	MIP2, alpha-superhelix domain	PF26751	1671	1992
Q9FIN7	IPR060147	MIP2, C-terminal domain	PF26752	2014	2370
Q9FIP7	IPR008889	VQ	PF05678	48	70
Q9FIP7	IPR039612	VQ motif-containing protein 5/9/14	PTHR33783	9	236
Q9FIP9	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	PF00010	415	461
Q9FIP9	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	PS50888	411	460
Q9FIP9	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	SM00353	417	466
Q9FIP9	IPR025610	Transcription factor MYC/MYB N-terminal	PF14215	52	235
Q9FIP9	IPR036638	Helix-loop-helix DNA-binding domain superfamily	G3DSA:4.10.280.10	403	489
Q9FIP9	IPR036638	Helix-loop-helix DNA-binding domain superfamily	SSF47459	414	480
Q9FIP9	IPR045084	Transcription factor AIB/MYC-like	PTHR11514	22	587
Q9FIP9	IPR054502	Plant bHLH transcription factor, ACT-like domain	PF22754	513	584
Q9FIQ0	IPR001164	Arf GTPase activating protein	PF01412	12	117
Q9FIQ0	IPR001164	Arf GTPase activating protein	PR00405	22	41
Q9FIQ0	IPR001164	Arf GTPase activating protein	PR00405	41	58
Q9FIQ0	IPR001164	Arf GTPase activating protein	PR00405	62	83
Q9FIQ0	IPR001164	Arf GTPase activating protein	PS50115	10	128
Q9FIQ0	IPR001164	Arf GTPase activating protein	SM00105	10	126
Q9FIQ0	IPR037278	ARFGAP/RecO-like zinc finger	SSF57863	12	125
Q9FIQ0	IPR038508	ArfGAP domain superfamily	G3DSA:1.10.220.150	1	140
Q9FIR1	IPR005175	PPC domain	PF03479	181	296
Q9FIR1	IPR005175	PPC domain	PS51742	174	316
Q9FIR1	IPR005175	PPC domain	cd11378	181	295
Q9FIR1	IPR017956	AT hook, DNA-binding motif	SM00384	102	114
Q9FIR1	IPR017956	AT hook, DNA-binding motif	SM00384	155	167
Q9FIR1	IPR039605	AT-hook motif nuclear-localized protein	PTHR31500	60	352
Q9FIU5	IPR000719	Protein kinase domain	PS50011	113	380
Q9FIU5	IPR000719	Protein kinase domain	SM00220	113	380
Q9FIU5	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	PF07714	115	376
Q9FIU5	IPR008271	Serine/threonine-protein kinase, active site	PS00108	233	245
Q9FIU5	IPR011009	Protein kinase-like domain superfamily	SSF56112	100	397
Q9FIX6	IPR002222	Small ribosomal subunit protein uS19	MF_00531	45	138
Q9FIX6	IPR002222	Small ribosomal subunit protein uS19	PF00203	47	132
Q9FIX6	IPR002222	Small ribosomal subunit protein uS19	PIRSF002144	12	149
Q9FIX6	IPR002222	Small ribosomal subunit protein uS19	PR00975	82	101
Q9FIX6	IPR002222	Small ribosomal subunit protein uS19	PR00975	102	114
Q9FIX6	IPR002222	Small ribosomal subunit protein uS19	PR00975	114	129
Q9FIX6	IPR002222	Small ribosomal subunit protein uS19	PTHR11880	9	149
Q9FIX6	IPR005713	Small ribosomal subunit protein uS19, eukaryota/archaea	TIGR01025	16	149
Q9FIX6	IPR020934	Small ribosomal subunit protein uS19, conserved site	PS00323	102	126
Q9FIX6	IPR023575	Small ribosomal subunit protein uS19, superfamily	G3DSA:3.30.860.10	8	149
Q9FIX6	IPR023575	Small ribosomal subunit protein uS19, superfamily	SSF54570	52	133
Q9FIX7	IPR001878	Zinc finger, CCHC-type	PS50158	604	617
Q9FIX7	IPR001878	Zinc finger, CCHC-type	SM00343	603	619
Q9FIX7	IPR001878	Zinc finger, CCHC-type	SM00343	644	660
Q9FIX7	IPR004343	Plus-3 domain	PF03126	702	800
Q9FIX7	IPR004343	Plus-3 domain	PS51360	695	831
Q9FIX7	IPR004343	Plus-3 domain	SM00719	695	803
Q9FIX7	IPR036128	Plus3-like superfamily	G3DSA:3.90.70.200	694	827
Q9FIX7	IPR036128	Plus3-like superfamily	SSF159042	696	826
Q9FIX7	IPR036875	Zinc finger, CCHC-type superfamily	SSF57756	595	661
Q9FIZ7	IPR002821	Hydantoinase A/oxoprolinase	PF01968	235	534
Q9FIZ7	IPR003692	Hydantoinase B/oxoprolinase	PF02538	736	1264
Q9FIZ7	IPR008040	Hydantoinase/oxoprolinase, N-terminal	PF05378	10	215
Q9FIZ7	IPR045079	Oxoprolinase-like	PTHR11365	6	1258
Q9FIZ7	IPR049517	Acetophenone carboxylase-like, C-terminal domain	PF19278	558	713
Q9FJ09	IPR000225	Armadillo	PF00514	103	143
Q9FJ09	IPR000225	Armadillo	PF00514	146	184
Q9FJ09	IPR000225	Armadillo	PF00514	189	225
Q9FJ09	IPR000225	Armadillo	PF00514	238	269
Q9FJ09	IPR000225	Armadillo	PF00514	271	311
Q9FJ09	IPR000225	Armadillo	PF00514	313	354
Q9FJ09	IPR000225	Armadillo	PF00514	358	395
Q9FJ09	IPR000225	Armadillo	PF00514	399	434
Q9FJ09	IPR000225	Armadillo	PS50176	113	156
Q9FJ09	IPR000225	Armadillo	PS50176	156	184
Q9FJ09	IPR000225	Armadillo	PS50176	240	282
Q9FJ09	IPR000225	Armadillo	SM00185	102	143
Q9FJ09	IPR000225	Armadillo	SM00185	145	185
Q9FJ09	IPR000225	Armadillo	SM00185	186	228
Q9FJ09	IPR000225	Armadillo	SM00185	230	269
Q9FJ09	IPR000225	Armadillo	SM00185	271	311
Q9FJ09	IPR000225	Armadillo	SM00185	313	354
Q9FJ09	IPR000225	Armadillo	SM00185	356	396
Q9FJ09	IPR000225	Armadillo	SM00185	399	439
Q9FJ09	IPR002652	Importin-alpha, importin-beta-binding domain	PF01749	12	92
Q9FJ09	IPR002652	Importin-alpha, importin-beta-binding domain	PS51214	1	58
Q9FJ09	IPR011989	Armadillo-like helical	G3DSA:1.25.10.10	70	488
Q9FJ09	IPR016024	Armadillo-type fold	SSF48371	11	488
Q9FJ09	IPR024931	Importin subunit alpha	PIRSF005673	5	502
Q9FJ09	IPR032413	Atypical Arm repeat	PF16186	451	495
Q9FJ09	IPR036975	Importin-alpha, importin-beta-binding domain superfamily	G3DSA:1.20.5.690	11	51
Q9FJ13	IPR056900	COBRA, C-terminal domain	PF25079	419	635
Q9FJ13	IPR060662	COBRA, N-terminal domain	PF04833	232	411
Q9FJ62	IPR017946	PLC-like phosphodiesterase, TIM beta/alpha-barrel domain superfamily	G3DSA:3.20.20.190	48	349
Q9FJ62	IPR017946	PLC-like phosphodiesterase, TIM beta/alpha-barrel domain superfamily	G3DSA:3.20.20.190	365	668
Q9FJ62	IPR017946	PLC-like phosphodiesterase, TIM beta/alpha-barrel domain superfamily	SSF51695	49	348
Q9FJ62	IPR017946	PLC-like phosphodiesterase, TIM beta/alpha-barrel domain superfamily	SSF51695	365	667
Q9FJ62	IPR030395	Glycerophosphodiester phosphodiesterase domain	PF03009	372	661
Q9FJ62	IPR030395	Glycerophosphodiester phosphodiesterase domain	PS51704	50	349
Q9FJ62	IPR030395	Glycerophosphodiester phosphodiesterase domain	PS51704	365	668
Q9FJ79	IPR001631	DNA topoisomerase I	PR00416	508	517
Q9FJ79	IPR001631	DNA topoisomerase I	PR00416	624	643
Q9FJ79	IPR001631	DNA topoisomerase I	PR00416	647	661
Q9FJ79	IPR001631	DNA topoisomerase I	PR00416	669	685
Q9FJ79	IPR001631	DNA topoisomerase I	PR00416	727	741
Q9FJ79	IPR001631	DNA topoisomerase I	PR00416	864	875
Q9FJ79	IPR008336	DNA topoisomerase I, DNA binding, eukaryotic-type	PF02919	367	579
Q9FJ79	IPR011010	DNA breaking-rejoining enzyme, catalytic core	SSF56349	582	908
Q9FJ79	IPR013030	DNA topoisomerase I, DNA binding, N-terminal domain 2	G3DSA:2.170.11.10	364	579
Q9FJ79	IPR013034	DNA topoisomerase I, DNA binding, N-terminal domain 1	G3DSA:1.10.10.41	384	467
Q9FJ79	IPR013499	DNA topoisomerase I, eukaryotic-type	SM00435	508	884
Q9FJ79	IPR013500	DNA topoisomerase I, catalytic core, eukaryotic-type	PF01028	582	805
Q9FJ79	IPR013500	DNA topoisomerase I, catalytic core, eukaryotic-type	cd00659	588	781
Q9FJ79	IPR014711	DNA topoisomerase I, catalytic core, alpha-helical subdomain, eukaryotic-type	G3DSA:3.90.15.10	582	730
Q9FJ79	IPR014727	DNA topoisomerase I, catalytic core, alpha/beta subdomain	G3DSA:1.10.132.10	731	911
Q9FJ79	IPR018521	DNA topoisomerase IB, active site	PS00176	857	875
Q9FJ79	IPR025834	Topoisomerase I C-terminal domain	PF14370	844	911
Q9FJ79	IPR036202	DNA topoisomerase I, DNA binding, eukaryotic-type, N-terminal domain superfamily	SSF56741	362	580
Q9FJ79	IPR051062	DNA topoisomerase IB	PTHR10290	24	911
Q9FJ82	IPR000846	Dihydrodipicolinate reductase, N-terminal	PF01113	34	161
Q9FJ82	IPR022663	Dihydrodipicolinate reductase, C-terminal	PF05173	168	298
Q9FJ82	IPR023940	Dihydrodipicolinate reductase	PIRSF000161	32	298
Q9FJ82	IPR023940	Dihydrodipicolinate reductase	PTHR20836	17	298
Q9FJ82	IPR023940	Dihydrodipicolinate reductase	TIGR00036	34	298
Q9FJ82	IPR036291	NAD(P)-binding domain superfamily	SSF51735	32	188
Q9FJ92	IPR000225	Armadillo	PF00514	39	78
Q9FJ92	IPR000225	Armadillo	PF00514	80	117
Q9FJ92	IPR000225	Armadillo	PF00514	122	158
Q9FJ92	IPR000225	Armadillo	PF00514	243	284
Q9FJ92	IPR000225	Armadillo	PF00514	287	325
Q9FJ92	IPR000225	Armadillo	PS50176	49	81
Q9FJ92	IPR000225	Armadillo	PS50176	89	131
Q9FJ92	IPR000225	Armadillo	PS50176	170	212
Q9FJ92	IPR000225	Armadillo	SM00185	38	79
Q9FJ92	IPR000225	Armadillo	SM00185	80	118
Q9FJ92	IPR000225	Armadillo	SM00185	119	158
Q9FJ92	IPR000225	Armadillo	SM00185	160	199
Q9FJ92	IPR000225	Armadillo	SM00185	201	241
Q9FJ92	IPR000225	Armadillo	SM00185	243	284
Q9FJ92	IPR000225	Armadillo	SM00185	286	326
Q9FJ92	IPR000225	Armadillo	SM00185	329	370
Q9FJ92	IPR011989	Armadillo-like helical	G3DSA:1.25.10.10	3	421
Q9FJ92	IPR016024	Armadillo-type fold	SSF48371	8	416
Q9FJ92	IPR021133	HEAT, type 2	PS50077	298	336
Q9FJ92	IPR024931	Importin subunit alpha	PIRSF005673	7	432
Q9FJ92	IPR032413	Atypical Arm repeat	PF16186	382	431
Q9FJ95	IPR002328	Alcohol dehydrogenase, zinc-type, conserved site	PS00059	78	92
Q9FJ95	IPR011032	GroES-like superfamily	SSF50129	18	190
Q9FJ95	IPR013149	Alcohol dehydrogenase-like, C-terminal	PF00107	192	323
Q9FJ95	IPR013154	Alcohol dehydrogenase-like, N-terminal	PF08240	40	154
Q9FJ95	IPR020843	Enoylreductase domain	SM00829	25	362
Q9FJ95	IPR036291	NAD(P)-binding domain superfamily	SSF51735	155	328
Q9FJ95	IPR045306	Sorbitol dehydrogenase-like	cd05285	20	363
Q9FJ98	IPR006110	RNA polymerase, subunit omega/Rpo6/RPB6	PF01192	61	112
Q9FJ98	IPR006110	RNA polymerase, subunit omega/Rpo6/RPB6	SM01409	59	112
Q9FJ98	IPR006111	Archaeal Rpo6/eukaryotic RPB6 RNA polymerase subunit	MF_00192	63	118
Q9FJ98	IPR006111	Archaeal Rpo6/eukaryotic RPB6 RNA polymerase subunit	PIRSF000778	5	135
Q9FJ98	IPR020708	DNA-directed RNA polymerase, 14-18kDa subunit, conserved site	PS01111	66	80
Q9FJ98	IPR028363	DNA-directed RNA polymerase, subunit RPB6	PIRSF500154	1	135
Q9FJ98	IPR036161	RPB6/omega subunit-like superfamily	G3DSA:3.90.940.10	3	135
Q9FJ98	IPR036161	RPB6/omega subunit-like superfamily	SSF63562	13	134
Q9FJA6	IPR001351	Small ribosomal subunit protein uS3, C-terminal	PF00189	106	188
Q9FJA6	IPR004044	K Homology domain, type 2	PF07650	20	94
Q9FJA6	IPR004044	K Homology domain, type 2	PS50823	21	92
Q9FJA6	IPR005703	Small ribosomal subunit protein uS3, eukaryota/archaeal	TIGR01008	8	210
Q9FJA6	IPR009019	K homology domain superfamily, prokaryotic type	SSF54814	10	99
Q9FJA6	IPR015946	K homology domain-like, alpha/beta	G3DSA:3.30.300.20	1	91
Q9FJA6	IPR036419	Ribosomal protein S3, C-terminal domain superfamily	G3DSA:3.30.1140.32	93	219
Q9FJA6	IPR036419	Ribosomal protein S3, C-terminal domain superfamily	SSF54821	93	191
Q9FJA6	IPR057258	Small ribosomal subunit protein uS3	PTHR11760	7	206
Q9FJB8	IPR014977	WRC domain	PF08879	109	150
Q9FJB8	IPR014977	WRC domain	PS51667	107	151
Q9FJB8	IPR014978	Glutamine-Leucine-Glutamine, QLQ	PF08880	59	89
Q9FJB8	IPR014978	Glutamine-Leucine-Glutamine, QLQ	PS51666	59	94
Q9FJB8	IPR014978	Glutamine-Leucine-Glutamine, QLQ	SM00951	58	94
Q9FJB8	IPR031137	Growth-regulating factor	PTHR31602	33	246
Q9FJD0	IPR014752	Arrestin-like, C-terminal domain superfamily	G3DSA:2.60.40.640	1	155
Q9FJD0	IPR014752	Arrestin-like, C-terminal domain superfamily	G3DSA:2.60.40.640	157	302
Q9FJD0	IPR028934	Vacuolar protein sorting protein 26 related	PF03643	8	283
Q9FJD0	IPR028934	Vacuolar protein sorting protein 26 related	PTHR12233	1	300
Q9FJD4	IPR001494	Importin-beta, N-terminal domain	PF03810	23	101
Q9FJD4	IPR001494	Importin-beta, N-terminal domain	PS50166	23	103
Q9FJD4	IPR001494	Importin-beta, N-terminal domain	SM00913	23	103
Q9FJD4	IPR011989	Armadillo-like helical	G3DSA:1.25.10.10	1	870
Q9FJD4	IPR016024	Armadillo-type fold	SSF48371	3	863
Q9FJD4	IPR040122	Importin beta family	PTHR10527	7	850
Q9FJD4	IPR058584	Importin subunit beta-1/Transportin-1-like, TPR repeats	PF25574	459	825
Q9FJE8	IPR002119	Histone H2A	PR00620	23	45
Q9FJE8	IPR002119	Histone H2A	PR00620	52	67
Q9FJE8	IPR002119	Histone H2A	PR00620	67	80
Q9FJE8	IPR002119	Histone H2A	PR00620	81	95
Q9FJE8	IPR002119	Histone H2A	PR00620	109	127
Q9FJE8	IPR002119	Histone H2A	PTHR23430	22	129
Q9FJE8	IPR002119	Histone H2A	SM00414	12	132
Q9FJE8	IPR007125	Core Histone H2A/H2B/H3 domain	PF00125	21	98
Q9FJE8	IPR009072	Histone-fold	G3DSA:1.10.20.10	11	138
Q9FJE8	IPR009072	Histone-fold	SSF47113	26	129
Q9FJE8	IPR032454	Histone H2A, C-terminal domain	PF16211	101	133
Q9FJE8	IPR032458	Histone H2A conserved site	PS00046	31	37
Q9FJE8	IPR061508	Histone H2A, histone fold	cd00074	25	113
Q9FJF4	IPR001739	Methyl-CpG DNA binding	PF01429	115	161
Q9FJF4	IPR001739	Methyl-CpG DNA binding	PF01429	176	227
Q9FJF4	IPR001739	Methyl-CpG DNA binding	PS50982	21	92
Q9FJF4	IPR001739	Methyl-CpG DNA binding	PS50982	106	171
Q9FJF4	IPR001739	Methyl-CpG DNA binding	PS50982	172	242
Q9FJF4	IPR016177	DNA-binding domain superfamily	SSF54171	22	97
Q9FJF4	IPR016177	DNA-binding domain superfamily	SSF54171	111	160
Q9FJF4	IPR016177	DNA-binding domain superfamily	SSF54171	161	281
Q9FJG1	IPR003676	Small auxin-up RNA	PF02519	15	88
Q9FJG1	IPR003676	Small auxin-up RNA	PTHR31929	9	89
Q9FJH6	IPR003439	ABC transporter-like, ATP-binding domain	PF00005	89	241
Q9FJH6	IPR003439	ABC transporter-like, ATP-binding domain	PF00005	397	527
Q9FJH6	IPR003439	ABC transporter-like, ATP-binding domain	PS50893	69	309
Q9FJH6	IPR003439	ABC transporter-like, ATP-binding domain	PS50893	380	595
Q9FJH6	IPR003593	AAA+ ATPase domain	SM00382	93	295
Q9FJH6	IPR003593	AAA+ ATPase domain	SM00382	405	572
Q9FJH6	IPR017871	ABC transporter-like, conserved site	PS00211	213	227
Q9FJH6	IPR027417	P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	74	333
Q9FJH6	IPR027417	P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	344	594
Q9FJH6	IPR027417	P-loop containing nucleoside triphosphate hydrolase	SSF52540	63	317
Q9FJH6	IPR027417	P-loop containing nucleoside triphosphate hydrolase	SSF52540	364	574
Q9FJH6	IPR032781	ABC-transporter extension domain	PF12848	280	352
Q9FJH6	IPR050611	ABCF protein	PTHR19211	11	590
Q9FJJ5	IPR001715	Calponin homology domain	PF00307	16	112
Q9FJJ5	IPR001715	Calponin homology domain	PS50021	13	115
Q9FJJ5	IPR004953	EB1, C-terminal	PF03271	205	243
Q9FJJ5	IPR004953	EB1, C-terminal	PS51230	180	250
Q9FJJ5	IPR027328	Microtubule-associated protein RP/EB	PTHR10623	5	277
Q9FJJ5	IPR036133	EB1, C-terminal domain superfamily	SSF140612	187	247
Q9FJJ5	IPR036872	CH domain superfamily	G3DSA:1.10.418.10	6	134
Q9FJJ5	IPR036872	CH domain superfamily	SSF47576	5	132
Q9FJK6	IPR006671	Cyclin, N-terminal	PF00134	45	142
Q9FJK6	IPR013763	Cyclin-like domain	SM00385	46	136
Q9FJK6	IPR013763	Cyclin-like domain	SM00385	149	229
Q9FJK6	IPR036915	Cyclin-like superfamily	SSF47954	4	144
Q9FJK6	IPR036915	Cyclin-like superfamily	SSF47954	146	244
Q9FJK6	IPR043198	Cyclin/Cyclin-like subunit Ssn8	PTHR10026	29	244
Q9FJK7	IPR006671	Cyclin, N-terminal	PF00134	23	142
Q9FJK7	IPR013763	Cyclin-like domain	SM00385	46	136
Q9FJK7	IPR013763	Cyclin-like domain	SM00385	149	229
Q9FJK7	IPR036915	Cyclin-like superfamily	SSF47954	24	144
Q9FJK7	IPR036915	Cyclin-like superfamily	SSF47954	146	243
Q9FJK7	IPR043198	Cyclin/Cyclin-like subunit Ssn8	PTHR10026	41	234
Q9FJL3	IPR001179	FKBP-type peptidyl-prolyl cis-trans isomerase domain	PF00254	61	150
Q9FJL3	IPR001179	FKBP-type peptidyl-prolyl cis-trans isomerase domain	PF00254	175	268
Q9FJL3	IPR001179	FKBP-type peptidyl-prolyl cis-trans isomerase domain	PF00254	293	390
Q9FJL3	IPR001179	FKBP-type peptidyl-prolyl cis-trans isomerase domain	PS50059	65	153
Q9FJL3	IPR001179	FKBP-type peptidyl-prolyl cis-trans isomerase domain	PS50059	181	271
Q9FJL3	IPR001179	FKBP-type peptidyl-prolyl cis-trans isomerase domain	PS50059	299	393
Q9FJL3	IPR011990	Tetratricopeptide-like helical domain superfamily	G3DSA:1.25.40.10	396	553
Q9FJL3	IPR011990	Tetratricopeptide-like helical domain superfamily	SSF48452	398	556
Q9FJL3	IPR019734	Tetratricopeptide repeat	PS50005	493	526
Q9FJL3	IPR019734	Tetratricopeptide repeat	SM00028	410	443
Q9FJL3	IPR019734	Tetratricopeptide repeat	SM00028	459	492
Q9FJL3	IPR019734	Tetratricopeptide repeat	SM00028	493	526
Q9FJL3	IPR046357	Peptidyl-prolyl cis-trans isomerase domain superfamily	G3DSA:3.10.50.40	41	155
Q9FJL3	IPR046357	Peptidyl-prolyl cis-trans isomerase domain superfamily	G3DSA:3.10.50.40	156	271
Q9FJL3	IPR046357	Peptidyl-prolyl cis-trans isomerase domain superfamily	G3DSA:3.10.50.40	272	395
Q9FJL3	IPR050754	Peptidyl-prolyl cis-trans isomerase FKBP4/5/8-like	PTHR46512	273	567
Q9FJP3	IPR001854	Large ribosomal subunit protein uL29	MF_00374	63	124
Q9FJP3	IPR001854	Large ribosomal subunit protein uL29	PF00831	68	124
Q9FJP3	IPR001854	Large ribosomal subunit protein uL29	TIGR00012	69	124
Q9FJP3	IPR001854	Large ribosomal subunit protein uL29	cd00427	68	124
Q9FJP3	IPR036049	Large ribosomal subunit protein uL29 superfamily	G3DSA:1.10.287.310	66	129
Q9FJP3	IPR036049	Large ribosomal subunit protein uL29 superfamily	SSF46561	67	127
Q9FJP3	IPR050063	Universal ribosomal protein uL29	PTHR10916	49	167
Q9FJP9	IPR004489	Succinate dehydrogenase/fumarate reductase iron-sulphur protein	TIGR00384	71	294
Q9FJP9	IPR006058	2Fe-2S ferredoxin, iron-sulphur binding site	PS00197	120	128
Q9FJP9	IPR009051	Alpha-helical ferredoxin	G3DSA:1.10.1060.10	170	304
Q9FJP9	IPR012675	Beta-grasp domain superfamily	G3DSA:3.10.20.30	57	169
Q9FJP9	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	PS51379	202	232
Q9FJP9	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	PS00198	212	223
Q9FJP9	IPR025192	Succinate dehydogenase/fumarate reductase N-terminal	PF13085	69	174
Q9FJP9	IPR036010	2Fe-2S ferredoxin-like superfamily	SSF54292	65	169
Q9FJP9	IPR050573	Succinate Dehydrogenase/Fumarate Reductase Iron-Sulfur	PTHR11921	56	298
Q9FJQ0	IPR011990	Tetratricopeptide-like helical domain superfamily	G3DSA:1.25.40.10	235	591
Q9FJQ0	IPR011990	Tetratricopeptide-like helical domain superfamily	SSF48452	236	460
Q9FJQ0	IPR011990	Tetratricopeptide-like helical domain superfamily	SSF48452	474	585
Q9FJQ0	IPR013105	Tetratricopeptide repeat 2	PF07719	237	268
Q9FJQ0	IPR019734	Tetratricopeptide repeat	PS50005	236	269
Q9FJQ0	IPR019734	Tetratricopeptide repeat	PS50005	424	457
Q9FJQ0	IPR019734	Tetratricopeptide repeat	SM00028	236	269
Q9FJQ0	IPR019734	Tetratricopeptide repeat	SM00028	270	303
Q9FJQ0	IPR019734	Tetratricopeptide repeat	SM00028	304	337
Q9FJQ0	IPR019734	Tetratricopeptide repeat	SM00028	424	457
Q9FJQ0	IPR019734	Tetratricopeptide repeat	SM00028	470	503
Q9FJQ0	IPR019734	Tetratricopeptide repeat	SM00028	504	537
Q9FJQ0	IPR019734	Tetratricopeptide repeat	SM00028	538	571
Q9FJQ0	IPR044534	TPR repeat-containing thioredoxin TTL1-4	PTHR46050	11	592
Q9FJR1	IPR000823	Plant peroxidase	PR00461	42	61
Q9FJR1	IPR000823	Plant peroxidase	PR00461	66	86
Q9FJR1	IPR000823	Plant peroxidase	PR00461	107	120
Q9FJR1	IPR000823	Plant peroxidase	PR00461	126	136
Q9FJR1	IPR000823	Plant peroxidase	PR00461	145	160
Q9FJR1	IPR000823	Plant peroxidase	PR00461	192	204
Q9FJR1	IPR000823	Plant peroxidase	PR00461	248	263
Q9FJR1	IPR000823	Plant peroxidase	PR00461	264	281
Q9FJR1	IPR000823	Plant peroxidase	PR00461	304	317
Q9FJR1	IPR000823	Plant peroxidase	PTHR31517	17	330
Q9FJR1	IPR002016	Haem peroxidase	PF00141	49	294
Q9FJR1	IPR002016	Haem peroxidase	PR00458	64	78
Q9FJR1	IPR002016	Haem peroxidase	PR00458	127	144
Q9FJR1	IPR002016	Haem peroxidase	PR00458	145	157
Q9FJR1	IPR002016	Haem peroxidase	PR00458	193	208
Q9FJR1	IPR002016	Haem peroxidase	PR00458	250	265
Q9FJR1	IPR002016	Haem peroxidase	PS50873	32	330
Q9FJR1	IPR010255	Haem peroxidase superfamily	SSF48113	33	330
Q9FJR1	IPR019793	Peroxidases heam-ligand binding site	PS00435	193	203
Q9FJR1	IPR019794	Peroxidase, active site	PS00436	64	75
Q9FJR1	IPR033905	Secretory peroxidase	cd00693	33	329
Q9FJR9	IPR024937	Domain X	PF01348	490	585
Q9FJR9	IPR043502	DNA/RNA polymerase superfamily	SSF56672	183	490
Q9FJR9	IPR051083	Group II Intron Splicing and Mobility/Defense	PTHR34047	68	700
Q9FJT8	IPR000182	GNAT domain	PF00583	220	284
Q9FJT8	IPR016181	Acyl-CoA N-acyltransferase	SSF55729	23	363
Q9FJT8	IPR017380	Histone acetyltransferase type B, catalytic subunit	PIRSF038084	23	460
Q9FJT8	IPR017380	Histone acetyltransferase type B, catalytic subunit	PTHR12046	6	461
Q9FJT8	IPR019467	Histone acetyl transferase HAT1 N-terminal	PF10394	30	195
