filename,UniProtKB-AC-normalized,data_row_count,is_entangled
AF-Q3E9E2-F1-model_v6.csv,Q3E9E2,104,True
AF-Q3E9E9-F1-model_v6.csv,Q3E9E9,100,True
AF-Q3E9F0-F1-model_v6.csv,Q3E9F0,0,False
AF-Q3E9F5-F1-model_v6.csv,Q3E9F5,0,False
AF-Q3E9F6-F1-model_v6.csv,Q3E9F6,0,False
AF-Q3E9F7-F1-model_v6.csv,Q3E9F7,0,False
AF-Q3E9H1-F1-model_v6.csv,Q3E9H1,0,False
AF-Q3E9I4-F1-model_v6.csv,Q3E9I4,0,False
AF-Q3E9K9-F1-model_v6.csv,Q3E9K9,1,True
AF-Q3E9N0-F1-model_v6.csv,Q3E9N0,0,False
AF-Q3E9N1-F1-model_v6.csv,Q3E9N1,0,False
AF-Q3E9N2-F1-model_v6.csv,Q3E9N2,0,False
AF-Q3E9Q9-F1-model_v6.csv,Q3E9Q9,0,False
AF-Q3E9U9-F1-model_v6.csv,Q3E9U9,0,False
AF-Q3E9V5-F1-model_v6.csv,Q3E9V5,0,False
AF-Q3E9V8-F1-model_v6.csv,Q3E9V8,0,False
AF-Q3E9W6-F1-model_v6.csv,Q3E9W6,0,False
AF-Q3E9X6-F1-model_v6.csv,Q3E9X6,49,True
AF-Q3E9Y5-F1-model_v6.csv,Q3E9Y5,0,False
AF-Q3E9Z9-F1-model_v6.csv,Q3E9Z9,0,False
AF-Q3EA00-F1-model_v6.csv,Q3EA00,5,True
AF-Q3EA38-F1-model_v6.csv,Q3EA38,0,False
AF-Q3EA54-F1-model_v6.csv,Q3EA54,0,False
AF-Q3EA55-F1-model_v6.csv,Q3EA55,0,False
AF-Q3EA58-F1-model_v6.csv,Q3EA58,0,False
AF-Q3EAA8-F1-model_v6.csv,Q3EAA8,0,False
AF-Q3EAA9-F1-model_v6.csv,Q3EAA9,58,True
AF-Q3EAC2-F1-model_v6.csv,Q3EAC2,0,False
AF-Q3EAC9-F1-model_v6.csv,Q3EAC9,0,False
AF-Q3EAE0-F1-model_v6.csv,Q3EAE0,38,True
AF-Q3EAE5-F1-model_v6.csv,Q3EAE5,1,True
AF-Q3EAE6-F1-model_v6.csv,Q3EAE6,0,False
AF-Q3EAF8-F1-model_v6.csv,Q3EAF8,12,True
AF-Q3EAF9-F1-model_v6.csv,Q3EAF9,23,True
AF-Q3EAI1-F1-model_v6.csv,Q3EAI1,1,True
AF-Q3EAK6-F1-model_v6.csv,Q3EAK6,0,False
AF-Q3EAM7-F1-model_v6.csv,Q3EAM7,0,False
AF-Q3EAN0-F1-model_v6.csv,Q3EAN0,0,False
AF-Q3EAP6-F1-model_v6.csv,Q3EAP6,0,False
AF-Q3EAQ0-F1-model_v6.csv,Q3EAQ0,0,False
AF-Q3EAQ3-F1-model_v6.csv,Q3EAQ3,0,False
AF-Q3EAQ5-F1-model_v6.csv,Q3EAQ5,225,True
AF-Q3EAQ8-F1-model_v6.csv,Q3EAQ8,0,False
AF-Q3EAQ9-F1-model_v6.csv,Q3EAQ9,17,True
AF-Q3EAR3-F1-model_v6.csv,Q3EAR3,0,False
AF-Q3EAR4-F1-model_v6.csv,Q3EAR4,0,False
AF-Q3EAR7-F1-model_v6.csv,Q3EAR7,131,True
AF-Q3EAS6-F1-model_v6.csv,Q3EAS6,13,True
AF-Q3EAT4-F1-model_v6.csv,Q3EAT4,0,False
AF-Q3EAW7-F1-model_v6.csv,Q3EAW7,0,False
AF-Q3EAY2-F1-model_v6.csv,Q3EAY2,0,False
AF-Q3EAY3-F1-model_v6.csv,Q3EAY3,0,False
AF-Q3EAY7-F1-model_v6.csv,Q3EAY7,0,False
AF-Q3EAY9-F1-model_v6.csv,Q3EAY9,3,True
AF-Q3EAZ3-F1-model_v6.csv,Q3EAZ3,5,True
AF-Q3EAZ5-F1-model_v6.csv,Q3EAZ5,0,False
AF-Q3EB02-F1-model_v6.csv,Q3EB02,0,False
AF-Q3EB05-F1-model_v6.csv,Q3EB05,0,False
AF-Q3EB10-F1-model_v6.csv,Q3EB10,0,False
AF-Q3EB12-F1-model_v6.csv,Q3EB12,0,False
AF-Q3EB24-F1-model_v6.csv,Q3EB24,0,False
AF-Q3EB28-F1-model_v6.csv,Q3EB28,0,False
AF-Q3EB32-F1-model_v6.csv,Q3EB32,0,False
AF-Q3EB54-F1-model_v6.csv,Q3EB54,0,False
AF-Q3EB59-F1-model_v6.csv,Q3EB59,0,False
AF-Q3EB64-F1-model_v6.csv,Q3EB64,0,False
AF-Q3EB86-F1-model_v6.csv,Q3EB86,6,True
AF-Q3EB87-F1-model_v6.csv,Q3EB87,4,True
AF-Q3EBA4-F1-model_v6.csv,Q3EBA4,29,True
AF-Q3EBA9-F1-model_v6.csv,Q3EBA9,0,False
AF-Q3EBB7-F1-model_v6.csv,Q3EBB7,1,True
AF-Q3EBB9-F1-model_v6.csv,Q3EBB9,0,False
AF-Q3EBC0-F1-model_v6.csv,Q3EBC0,0,False
AF-Q3EBC2-F1-model_v6.csv,Q3EBC2,0,False
AF-Q3EBC5-F1-model_v6.csv,Q3EBC5,0,False
AF-Q3EBC8-F1-model_v6.csv,Q3EBC8,302,True
AF-Q3EBD7-F1-model_v6.csv,Q3EBD7,0,False
AF-Q3EBD8-F1-model_v6.csv,Q3EBD8,0,False
AF-Q3EBD9-F1-model_v6.csv,Q3EBD9,0,False
AF-Q3EBF7-F1-model_v6.csv,Q3EBF7,1,True
AF-Q3EBI2-F1-model_v6.csv,Q3EBI2,0,False
AF-Q3EBI7-F1-model_v6.csv,Q3EBI7,37,True
AF-Q3EBJ8-F1-model_v6.csv,Q3EBJ8,0,False
AF-Q3EBM5-F1-model_v6.csv,Q3EBM5,171,True
AF-Q3EBM6-F1-model_v6.csv,Q3EBM6,0,False
AF-Q3EBP0-F1-model_v6.csv,Q3EBP0,0,False
AF-Q3EBP1-F1-model_v6.csv,Q3EBP1,0,False
AF-Q3EBP7-F1-model_v6.csv,Q3EBP7,0,False
AF-Q3EBQ3-F1-model_v6.csv,Q3EBQ3,21,True
AF-Q3EBR2-F1-model_v6.csv,Q3EBR2,0,False
AF-Q3EBR4-F1-model_v6.csv,Q3EBR4,17,True
AF-Q3EBR6-F1-model_v6.csv,Q3EBR6,83,True
AF-Q3EBS3-F1-model_v6.csv,Q3EBS3,0,False
AF-Q3EBT3-F1-model_v6.csv,Q3EBT3,0,False
AF-Q3EBU2-F1-model_v6.csv,Q3EBU2,0,False
AF-Q3EBW2-F1-model_v6.csv,Q3EBW2,0,False
AF-Q3EBY6-F1-model_v6.csv,Q3EBY6,10,True
AF-Q3EBZ0-F1-model_v6.csv,Q3EBZ0,14,True
AF-Q3EBZ1-F1-model_v6.csv,Q3EBZ1,0,False
AF-Q3EC04-F1-model_v6.csv,Q3EC04,0,False
AF-Q3EC08-F1-model_v6.csv,Q3EC08,0,False
AF-Q3EC16-F1-model_v6.csv,Q3EC16,0,False
AF-Q3EC19-F1-model_v6.csv,Q3EC19,0,False
AF-Q3EC23-F1-model_v6.csv,Q3EC23,0,False
AF-Q3EC35-F1-model_v6.csv,Q3EC35,0,False
AF-Q3EC41-F1-model_v6.csv,Q3EC41,0,False
AF-Q3EC43-F1-model_v6.csv,Q3EC43,0,False
AF-Q3EC44-F1-model_v6.csv,Q3EC44,0,False
AF-Q3EC47-F1-model_v6.csv,Q3EC47,0,False
AF-Q3EC48-F1-model_v6.csv,Q3EC48,28,True
AF-Q3EC49-F1-model_v6.csv,Q3EC49,0,False
AF-Q3EC62-F1-model_v6.csv,Q3EC62,0,False
AF-Q3EC71-F1-model_v6.csv,Q3EC71,0,False
AF-Q3EC77-F1-model_v6.csv,Q3EC77,18,True
AF-Q3EC92-F1-model_v6.csv,Q3EC92,0,False
AF-Q3EC97-F1-model_v6.csv,Q3EC97,1,True
AF-Q3ECB5-F1-model_v6.csv,Q3ECB5,0,False
AF-Q3ECB7-F1-model_v6.csv,Q3ECB7,0,False
AF-Q3ECB8-F1-model_v6.csv,Q3ECB8,0,False
AF-Q3ECD0-F1-model_v6.csv,Q3ECD0,39,True
AF-Q3ECD6-F1-model_v6.csv,Q3ECD6,0,False
AF-Q3ECE2-F1-model_v6.csv,Q3ECE2,25,True
AF-Q3ECE3-F1-model_v6.csv,Q3ECE3,3,True
AF-Q3ECF8-F1-model_v6.csv,Q3ECF8,0,False
AF-Q3ECF9-F1-model_v6.csv,Q3ECF9,0,False
AF-Q3ECH0-F1-model_v6.csv,Q3ECH0,40,True
AF-Q3ECH2-F1-model_v6.csv,Q3ECH2,69,True
AF-Q3ECH5-F1-model_v6.csv,Q3ECH5,0,False
AF-Q3ECH7-F1-model_v6.csv,Q3ECH7,0,False
AF-Q3ECH9-F1-model_v6.csv,Q3ECH9,0,False
AF-Q3ECI4-F1-model_v6.csv,Q3ECI4,0,False
AF-Q3ECI5-F1-model_v6.csv,Q3ECI5,0,False
AF-Q3ECI7-F1-model_v6.csv,Q3ECI7,0,False
AF-Q3ECJ5-F1-model_v6.csv,Q3ECJ5,0,False
AF-Q3ECK2-F1-model_v6.csv,Q3ECK2,5,True
AF-Q3ECL0-F1-model_v6.csv,Q3ECL0,0,False
AF-Q3ECL3-F1-model_v6.csv,Q3ECL3,0,False
AF-Q3ECM0-F1-model_v6.csv,Q3ECM0,0,False
AF-Q3ECM4-F1-model_v6.csv,Q3ECM4,82,True
AF-Q3ECM7-F1-model_v6.csv,Q3ECM7,0,False
AF-Q3ECM9-F1-model_v6.csv,Q3ECM9,0,False
AF-Q3ECP0-F1-model_v6.csv,Q3ECP0,4,True
AF-Q3ECP1-F1-model_v6.csv,Q3ECP1,0,False
AF-Q3ECP6-F1-model_v6.csv,Q3ECP6,53,True
AF-Q3ECP9-F1-model_v6.csv,Q3ECP9,1,True
AF-Q3ECQ1-F1-model_v6.csv,Q3ECQ1,0,False
AF-Q3ECQ3-F1-model_v6.csv,Q3ECQ3,0,False
AF-Q3ECQ9-F1-model_v6.csv,Q3ECQ9,0,False
AF-Q3ECR3-F1-model_v6.csv,Q3ECR3,24,True
AF-Q3ECR5-F1-model_v6.csv,Q3ECR5,0,False
AF-Q3ECR7-F1-model_v6.csv,Q3ECR7,0,False
AF-Q3ECR8-F1-model_v6.csv,Q3ECR8,0,False
AF-Q3ECS8-F1-model_v6.csv,Q3ECS8,0,False
AF-Q3ECT0-F1-model_v6.csv,Q3ECT0,0,False
AF-Q3ECT2-F1-model_v6.csv,Q3ECT2,0,False
AF-Q3ECT3-F1-model_v6.csv,Q3ECT3,0,False
AF-Q3ECT7-F1-model_v6.csv,Q3ECT7,0,False
AF-Q3ECT8-F1-model_v6.csv,Q3ECT8,0,False
AF-Q3ECU1-F1-model_v6.csv,Q3ECU1,0,False
AF-Q3ECV3-F1-model_v6.csv,Q3ECV3,2,True
AF-Q3ECV8-F1-model_v6.csv,Q3ECV8,0,False
AF-Q3ECV9-F1-model_v6.csv,Q3ECV9,0,False
AF-Q3ECW0-F1-model_v6.csv,Q3ECW0,0,False
AF-Q3ECW8-F1-model_v6.csv,Q3ECW8,149,True
AF-Q3ECX5-F1-model_v6.csv,Q3ECX5,6,True
AF-Q3ECX8-F1-model_v6.csv,Q3ECX8,0,False
AF-Q3ECX9-F1-model_v6.csv,Q3ECX9,68,True
AF-Q3ECY3-F1-model_v6.csv,Q3ECY3,0,False
AF-Q3ECY6-F1-model_v6.csv,Q3ECY6,158,True
AF-Q3ED15-F1-model_v6.csv,Q3ED15,3,True
AF-Q3ED23-F1-model_v6.csv,Q3ED23,0,False
AF-Q3ED35-F1-model_v6.csv,Q3ED35,0,False
AF-Q3ED37-F1-model_v6.csv,Q3ED37,0,False
AF-Q3ED65-F1-model_v6.csv,Q3ED65,9,True
AF-Q3ED68-F1-model_v6.csv,Q3ED68,93,True
AF-Q3ED78-F1-model_v6.csv,Q3ED78,16,True
AF-Q3ED80-F1-model_v6.csv,Q3ED80,0,False
AF-Q3ED81-F1-model_v6.csv,Q3ED81,0,False
AF-Q3ED92-F1-model_v6.csv,Q3ED92,4,True
AF-Q3ED93-F1-model_v6.csv,Q3ED93,3,True
AF-Q3ED94-F1-model_v6.csv,Q3ED94,0,False
AF-Q3ED97-F1-model_v6.csv,Q3ED97,0,False
AF-Q3ED99-F1-model_v6.csv,Q3ED99,0,False
AF-Q3EDA9-F1-model_v6.csv,Q3EDA9,0,False
AF-Q3EDB7-F1-model_v6.csv,Q3EDB7,0,False
AF-Q3EDB8-F1-model_v6.csv,Q3EDB8,0,False
AF-Q3EDD3-F1-model_v6.csv,Q3EDD3,37,True
AF-Q3EDD5-F1-model_v6.csv,Q3EDD5,0,False
AF-Q3EDD7-F1-model_v6.csv,Q3EDD7,0,False
AF-Q3EDD8-F1-model_v6.csv,Q3EDD8,0,False
AF-Q3EDE7-F1-model_v6.csv,Q3EDE7,0,False
AF-Q3EDE9-F1-model_v6.csv,Q3EDE9,0,False
AF-Q3EDF8-F1-model_v6.csv,Q3EDF8,1,True
AF-Q3EDF9-F1-model_v6.csv,Q3EDF9,12,True
AF-Q3EDG3-F1-model_v6.csv,Q3EDG3,217,True
AF-Q3EDG5-F1-model_v6.csv,Q3EDG5,74,True
AF-Q3EDG6-F1-model_v6.csv,Q3EDG6,0,False
AF-Q3EDH0-F1-model_v6.csv,Q3EDH0,44,True
AF-Q3EDH7-F1-model_v6.csv,Q3EDH7,0,False
AF-Q3EDI6-F1-model_v6.csv,Q3EDI6,0,False
AF-Q3EDJ0-F1-model_v6.csv,Q3EDJ0,6,True
AF-Q3EDK2-F1-model_v6.csv,Q3EDK2,0,False
AF-Q3EDK6-F1-model_v6.csv,Q3EDK6,0,False
AF-Q3EDK7-F1-model_v6.csv,Q3EDK7,0,False
AF-Q3EDL4-F1-model_v6.csv,Q3EDL4,17,True
AF-Q3KTM0-F1-model_v6.csv,Q3KTM0,47,True
AF-Q3MV14-F1-model_v6.csv,Q3MV14,5,True
AF-Q41914-F1-model_v6.csv,Q41914,0,False
AF-Q41916-F1-model_v6.csv,Q41916,0,False
AF-Q41969-F1-model_v6.csv,Q41969,0,False
AF-Q42059-F1-model_v6.csv,Q42059,83,True
AF-Q42093-F1-model_v6.csv,Q42093,68,True
AF-Q42182-F1-model_v6.csv,Q42182,27,True
AF-Q42191-F1-model_v6.csv,Q42191,3,True
AF-Q42202-F1-model_v6.csv,Q42202,0,False
AF-Q42338-F1-model_v6.csv,Q42338,0,False
AF-Q42377-F1-model_v6.csv,Q42377,0,False
AF-Q42400-F1-model_v6.csv,Q42400,319,True
AF-Q42418-F1-model_v6.csv,Q42418,0,False
AF-Q42527-F1-model_v6.csv,Q42527,22,True
AF-Q42529-F1-model_v6.csv,Q42529,40,True
AF-Q42539-F1-model_v6.csv,Q42539,2,True
AF-Q42546-F1-model_v6.csv,Q42546,38,True
AF-Q42547-F1-model_v6.csv,Q42547,92,True
AF-Q42561-F1-model_v6.csv,Q42561,25,True
AF-Q42566-F1-model_v6.csv,Q42566,39,True
AF-Q42574-F1-model_v6.csv,Q42574,0,False
AF-Q42578-F1-model_v6.csv,Q42578,23,True
AF-Q42592-F1-model_v6.csv,Q42592,21,True
AF-Q42593-F1-model_v6.csv,Q42593,17,True
AF-Q42596-F1-model_v6.csv,Q42596,0,False
AF-Q42597-F1-model_v6.csv,Q42597,4,True
AF-Q42606-F1-model_v6.csv,Q42606,62,True
AF-Q43125-F1-model_v6.csv,Q43125,100,True
AF-Q43307-F1-model_v6.csv,Q43307,20,True
AF-Q43315-F1-model_v6.csv,Q43315,7,True
AF-Q43383-F1-model_v6.csv,Q43383,125,True
AF-Q43385-F1-model_v6.csv,Q43385,0,False
AF-Q43729-F1-model_v6.csv,Q43729,12,True
AF-Q43735-F1-model_v6.csv,Q43735,15,True
AF-Q43867-F1-model_v6.csv,Q43867,8,True
AF-Q43872-F1-model_v6.csv,Q43872,17,True
AF-Q43873-F1-model_v6.csv,Q43873,17,True
AF-Q45GG2-F1-model_v6.csv,Q45GG2,0,False
AF-Q45GG6-F1-model_v6.csv,Q45GG6,28,True
AF-Q45GJ7-F1-model_v6.csv,Q45GJ7,5,True
AF-Q45GK3-F1-model_v6.csv,Q45GK3,51,True
AF-Q45GK4-F1-model_v6.csv,Q45GK4,79,True
AF-Q45GL6-F1-model_v6.csv,Q45GL6,34,True
AF-Q45GL9-F1-model_v6.csv,Q45GL9,1,True
AF-Q45GQ7-F1-model_v6.csv,Q45GQ7,6,True
AF-Q494N5-F1-model_v6.csv,Q494N5,6,True
AF-Q494N8-F1-model_v6.csv,Q494N8,0,False
AF-Q494P0-F1-model_v6.csv,Q494P0,302,True
AF-Q494P1-F1-model_v6.csv,Q494P1,94,True
AF-Q494P3-F1-model_v6.csv,Q494P3,76,True
AF-Q494P4-F1-model_v6.csv,Q494P4,0,False
AF-Q494Q0-F1-model_v6.csv,Q494Q0,45,True
AF-Q494Q1-F1-model_v6.csv,Q494Q1,99,True
AF-Q494Q2-F1-model_v6.csv,Q494Q2,90,True
AF-Q4F7G0-F1-model_v6.csv,Q4F7G0,231,True
AF-Q4FE45-F1-model_v6.csv,Q4FE45,14,True
AF-Q4JL84-F1-model_v6.csv,Q4JL84,0,False
AF-Q4KSH9-F1-model_v6.csv,Q4KSH9,4,True
AF-Q4PL95-F1-model_v6.csv,Q4PL95,16,True
AF-Q4PS42-F1-model_v6.csv,Q4PS42,0,False
AF-Q4PS45-F1-model_v6.csv,Q4PS45,0,False
AF-Q4PSA3-F1-model_v6.csv,Q4PSA3,0,False
AF-Q4PSD1-F1-model_v6.csv,Q4PSD1,0,False
AF-Q4PSD8-F1-model_v6.csv,Q4PSD8,5,True
AF-Q4PSE2-F1-model_v6.csv,Q4PSE2,0,False
AF-Q4PSE4-F1-model_v6.csv,Q4PSE4,2,True
AF-Q4PSE5-F1-model_v6.csv,Q4PSE5,0,False
AF-Q4PSE6-F1-model_v6.csv,Q4PSE6,1,True
AF-Q4PSE7-F1-model_v6.csv,Q4PSE7,0,False
AF-Q4PSE9-F1-model_v6.csv,Q4PSE9,157,True
AF-Q4PSF2-F1-model_v6.csv,Q4PSF2,27,True
AF-Q4PSF3-F1-model_v6.csv,Q4PSF3,0,False
AF-Q4PSG2-F1-model_v6.csv,Q4PSG2,66,True
AF-Q4PSI6-F1-model_v6.csv,Q4PSI6,4,True
AF-Q4PSJ7-F1-model_v6.csv,Q4PSJ7,0,False
AF-Q4PSK3-F1-model_v6.csv,Q4PSK3,0,False
AF-Q4PSK6-F1-model_v6.csv,Q4PSK6,1,True
AF-Q4PSL3-F1-model_v6.csv,Q4PSL3,77,True
AF-Q4PSN0-F1-model_v6.csv,Q4PSN0,0,False
AF-Q4PSN6-F1-model_v6.csv,Q4PSN6,34,True
AF-Q4PSN8-F1-model_v6.csv,Q4PSN8,43,True
AF-Q4PSP2-F1-model_v6.csv,Q4PSP2,0,False
AF-Q4PSQ5-F1-model_v6.csv,Q4PSQ5,0,False
AF-Q4PSR5-F1-model_v6.csv,Q4PSR5,0,False
AF-Q4PSS8-F1-model_v6.csv,Q4PSS8,0,False
AF-Q4PSX0-F1-model_v6.csv,Q4PSX0,98,True
AF-Q4PSX1-F1-model_v6.csv,Q4PSX1,0,False
AF-Q4PSX8-F1-model_v6.csv,Q4PSX8,0,False
AF-Q4PSY2-F1-model_v6.csv,Q4PSY2,100,True
AF-Q4PSY4-F1-model_v6.csv,Q4PSY4,68,True
AF-Q4PSZ1-F1-model_v6.csv,Q4PSZ1,0,False
AF-Q4PSZ5-F1-model_v6.csv,Q4PSZ5,53,True
AF-Q4PSZ8-F1-model_v6.csv,Q4PSZ8,15,True
AF-Q4PT00-F1-model_v6.csv,Q4PT00,0,False
AF-Q4PT02-F1-model_v6.csv,Q4PT02,111,True
AF-Q4PT05-F1-model_v6.csv,Q4PT05,67,True
AF-Q4PT07-F1-model_v6.csv,Q4PT07,7,True
AF-Q4PT10-F1-model_v6.csv,Q4PT10,0,False
AF-Q4PT11-F1-model_v6.csv,Q4PT11,1,True
AF-Q4PT23-F1-model_v6.csv,Q4PT23,121,True
AF-Q4PT34-F1-model_v6.csv,Q4PT34,0,False
AF-Q4PT37-F1-model_v6.csv,Q4PT37,0,False
AF-Q4PT42-F1-model_v6.csv,Q4PT42,0,False
AF-Q4TU35-F1-model_v6.csv,Q4TU35,0,False
AF-Q4TU44-F1-model_v6.csv,Q4TU44,4,True
AF-Q4V389-F1-model_v6.csv,Q4V389,0,False
AF-Q4V397-F1-model_v6.csv,Q4V397,1,True
AF-Q4V398-F1-model_v6.csv,Q4V398,148,True
AF-Q4V399-F1-model_v6.csv,Q4V399,70,True
AF-Q4V3A2-F1-model_v6.csv,Q4V3A2,69,True
AF-Q4V3B0-F1-model_v6.csv,Q4V3B0,0,False
AF-Q4V3B3-F1-model_v6.csv,Q4V3B3,158,True
AF-Q4V3B4-F1-model_v6.csv,Q4V3B4,21,True
AF-Q4V3B8-F1-model_v6.csv,Q4V3B8,32,True
AF-Q4V3C5-F1-model_v6.csv,Q4V3C5,0,False
AF-Q4V3C9-F1-model_v6.csv,Q4V3C9,91,True
AF-Q4V3D1-F1-model_v6.csv,Q4V3D1,0,False
AF-Q4V3D2-F1-model_v6.csv,Q4V3D2,223,True
AF-Q4V3D9-F1-model_v6.csv,Q4V3D9,2,True
AF-Q4V3E0-F1-model_v6.csv,Q4V3E0,3,True
AF-Q4VNZ5-F1-model_v6.csv,Q4VNZ5,0,False
AF-Q4VNZ6-F1-model_v6.csv,Q4VNZ6,0,False
AF-Q4VNZ8-F1-model_v6.csv,Q4VNZ8,0,False
AF-Q4VNZ9-F1-model_v6.csv,Q4VNZ9,0,False
AF-Q4VP04-F1-model_v6.csv,Q4VP04,0,False
AF-Q4VP07-F1-model_v6.csv,Q4VP07,0,False
AF-Q4VP08-F1-model_v6.csv,Q4VP08,0,False
AF-Q4VP09-F1-model_v6.csv,Q4VP09,0,False
AF-Q4VP10-F1-model_v6.csv,Q4VP10,0,False
AF-Q500V2-F1-model_v6.csv,Q500V2,0,False
AF-Q500V3-F1-model_v6.csv,Q500V3,0,False
AF-Q500V5-F1-model_v6.csv,Q500V5,89,True
AF-Q500V6-F1-model_v6.csv,Q500V6,27,True
AF-Q500V8-F1-model_v6.csv,Q500V8,24,True
AF-Q500V9-F1-model_v6.csv,Q500V9,69,True
AF-Q500W8-F1-model_v6.csv,Q500W8,42,True
AF-Q500X1-F1-model_v6.csv,Q500X1,3,True
AF-Q500X2-F1-model_v6.csv,Q500X2,5,True
AF-Q500Y9-F1-model_v6.csv,Q500Y9,47,True
AF-Q500Z1-F1-model_v6.csv,Q500Z1,7,True
AF-Q500Z2-F1-model_v6.csv,Q500Z2,0,False
AF-Q500Z4-F1-model_v6.csv,Q500Z4,109,True
AF-Q500Z7-F1-model_v6.csv,Q500Z7,36,True
AF-Q501A1-F1-model_v6.csv,Q501A1,0,False
AF-Q501A2-F1-model_v6.csv,Q501A2,50,True
AF-Q501A3-F1-model_v6.csv,Q501A3,0,False
AF-Q501B0-F1-model_v6.csv,Q501B0,1,True
AF-Q501B3-F1-model_v6.csv,Q501B3,0,False
AF-Q501B7-F1-model_v6.csv,Q501B7,0,False
AF-Q501B9-F1-model_v6.csv,Q501B9,1,True
AF-Q501D1-F1-model_v6.csv,Q501D1,196,True
AF-Q501D2-F1-model_v6.csv,Q501D2,0,False
AF-Q501D4-F1-model_v6.csv,Q501D4,53,True
AF-Q501D6-F1-model_v6.csv,Q501D6,142,True
AF-Q501D8-F1-model_v6.csv,Q501D8,46,True
AF-Q501E0-F1-model_v6.csv,Q501E0,255,True
AF-Q501E9-F1-model_v6.csv,Q501E9,0,False
AF-Q501F4-F1-model_v6.csv,Q501F4,6,True
AF-Q501F5-F1-model_v6.csv,Q501F5,0,False
AF-Q501F6-F1-model_v6.csv,Q501F6,69,True
AF-Q501F7-F1-model_v6.csv,Q501F7,15,True
AF-Q501G5-F1-model_v6.csv,Q501G5,0,False
AF-Q501G6-F1-model_v6.csv,Q501G6,0,False
AF-Q501G7-F1-model_v6.csv,Q501G7,24,True
AF-Q501H5-F1-model_v6.csv,Q501H5,0,False
AF-Q52K81-F1-model_v6.csv,Q52K81,0,False
AF-Q52K82-F1-model_v6.csv,Q52K82,12,True
AF-Q52K83-F1-model_v6.csv,Q52K83,0,False
AF-Q52K84-F1-model_v6.csv,Q52K84,0,False
AF-Q52K85-F1-model_v6.csv,Q52K85,0,False
AF-Q52K88-F1-model_v6.csv,Q52K88,16,True
AF-Q52K95-F1-model_v6.csv,Q52K95,0,False
AF-Q52K99-F1-model_v6.csv,Q52K99,0,False
AF-Q52QU2-F1-model_v6.csv,Q52QU2,1,True
AF-Q53YF3-F1-model_v6.csv,Q53YF3,1,True
AF-Q564K3-F1-model_v6.csv,Q564K3,0,False
AF-Q56FQ1-F1-model_v6.csv,Q56FQ1,0,False
AF-Q56W08-F1-model_v6.csv,Q56W08,80,True
AF-Q56W16-F1-model_v6.csv,Q56W16,1,True
AF-Q56W45-F1-model_v6.csv,Q56W45,36,True
AF-Q56W59-F1-model_v6.csv,Q56W59,0,False
AF-Q56W64-F1-model_v6.csv,Q56W64,12,True
AF-Q56W79-F1-model_v6.csv,Q56W79,36,True
AF-Q56WD3-F1-model_v6.csv,Q56WD3,268,True
AF-Q56WF8-F1-model_v6.csv,Q56WF8,129,True
AF-Q56WV9-F1-model_v6.csv,Q56WV9,0,False
AF-Q56X05-F1-model_v6.csv,Q56X05,0,False
AF-Q56X46-F1-model_v6.csv,Q56X46,8,True
AF-Q56X52-F1-model_v6.csv,Q56X52,72,True
AF-Q56X58-F1-model_v6.csv,Q56X58,0,False
AF-Q56X72-F1-model_v6.csv,Q56X72,0,False
AF-Q56X75-F1-model_v6.csv,Q56X75,0,False
AF-Q56X76-F1-model_v6.csv,Q56X76,46,True
AF-Q56XA0-F1-model_v6.csv,Q56XA0,0,False
AF-Q56XB0-F1-model_v6.csv,Q56XB0,0,False
AF-Q56XC2-F1-model_v6.csv,Q56XC2,0,False
AF-Q56XC6-F1-model_v6.csv,Q56XC6,150,True
AF-Q56XE2-F1-model_v6.csv,Q56XE2,6,True
AF-Q56XH8-F1-model_v6.csv,Q56XH8,29,True
AF-Q56XI1-F1-model_v6.csv,Q56XI1,6,True
AF-Q56XJ7-F1-model_v6.csv,Q56XJ7,0,False
AF-Q56XP4-F1-model_v6.csv,Q56XP4,137,True
AF-Q56XQ0-F1-model_v6.csv,Q56XQ0,0,False
AF-Q56XQ6-F1-model_v6.csv,Q56XQ6,232,True
AF-Q56XR6-F1-model_v6.csv,Q56XR6,0,False
AF-Q56XR7-F1-model_v6.csv,Q56XR7,31,True
AF-Q56XS8-F1-model_v6.csv,Q56XS8,0,False
AF-Q56XU3-F1-model_v6.csv,Q56XU3,82,True
AF-Q56XW8-F1-model_v6.csv,Q56XW8,0,False
AF-Q56XW9-F1-model_v6.csv,Q56XW9,0,False
AF-Q56XX3-F1-model_v6.csv,Q56XX3,74,True
AF-Q56XZ1-F1-model_v6.csv,Q56XZ1,22,True
AF-Q56XZ5-F1-model_v6.csv,Q56XZ5,0,False
AF-Q56Y01-F1-model_v6.csv,Q56Y01,19,True
AF-Q56Y15-F1-model_v6.csv,Q56Y15,0,False
AF-Q56Y17-F1-model_v6.csv,Q56Y17,40,True
AF-Q56Y29-F1-model_v6.csv,Q56Y29,27,True
AF-Q56Y35-F1-model_v6.csv,Q56Y35,0,False
AF-Q56Y42-F1-model_v6.csv,Q56Y42,30,True
AF-Q56Y48-F1-model_v6.csv,Q56Y48,5,True
AF-Q56Y59-F1-model_v6.csv,Q56Y59,0,False
AF-Q56Y63-F1-model_v6.csv,Q56Y63,0,False
AF-Q56Y76-F1-model_v6.csv,Q56Y76,0,False
